index	name	date	distance_km	climb_m
3597	Cock Hill Wood	30-7-2015	5.4	339.0
3992	Heart Of The Lakes Rydal Round	30-7-2015	14.5	915.0
3836	Stoney Middleton	30-7-2015	8.5	200.0
3650	Borrowdale	1-8-2015	27.0	2000.0
3709	Creag Dhubh	1-8-2015	7.0	402.0
3749	Great West	1-8-2015	8.0	415.0
4085	Hellifield Gala	1-8-2015	5.6	260.0
3945	Osmotherley Show	1-8-2015	8.8	320.0
3509	Arenig Fawr	2-8-2015	13.0	1000.0
4088	Farlton Knott	2-8-2015	7.2	457.0
3748	Worsthorne Moor	2-8-2015	10.9	274.0
3500	Trunce 7	3-8-2015	6.4	170.0
3855	Bradwell	4-8-2015	6.0	230.0
3913	Crow Hill Reverse	4-8-2015	8.0	305.0
3614	Parwich Panoramic Five	4-8-2015	8.5	200.0
3741	Cracken Edge	5-8-2015	11.3	442.0
3589	Gribdale Gallop	5-8-2015	11.6	585.0
3648	Steel Fell	5-8-2015	5.0	400.0
3981	Whittle Pike	5-8-2015	8.2	488.0
3827	Derbyshire Chevin 1	6-8-2015	7.3	259.0
3950	Salt Cellar	7-8-2015	10.9	486.0
3545	Arncliffe Gala	8-8-2015	3.0	140.0
3892	Half Tour Of Bradwell	8-8-2015	25.0	970.0
3893	Long Tour Of Bradwell	8-8-2015	52.7	2200.0
3536	Teggs Nose	8-8-2015	11.7	525.0
3783	Turner Landscape	8-8-2015	17.0	910.0
3495	Boulsworth Fell	9-8-2015	10.5	300.0
3819	Cancelled - Forest Burn	9-8-2015	5.6	150.0
3655	Gladstone 9	9-8-2015	14.5	855.0
3639	Round Hill	9-8-2015	14.1	335.0
4092	Peel Hill	10-8-2015	5.8	160.0
3883	Cancelled - Carlton Midsummer Meander	12-8-2015	10.0	457.0
3644	Eccles Pike	12-8-2015	5.4	305.0
3632	Pilgrims Cross	12-8-2015	9.7	336.0
3467	Denis Stitt Memorial Race	13-8-2015	6.0	370.0
3756	Rickys Race	13-8-2015	7.3	240.0
3653	Appleby Show Murton Pike	15-8-2015	10.0	520.0
3894	Brecon Beacons	15-8-2015	30.6	1372.0
3823	Darwen Gala Catherine Dowdall Memorial	15-8-2015	7.5	283.0
3558	Dig Deep Intro Ultra	15-8-2015	50.0	1388.0
3496	Rusland 5	15-8-2015	7.8	310.0
3943	Seven Sevens	15-8-2015	30.5	2675.0
3559	Ultra Tour Of Peak District	15-8-2015	98.0	2722.0
3557	Dig Deep 12.12	16-8-2015	19.3	633.0
3715	Lakeland Country Fair	16-8-2015	11.0	716.0
3622	Lomonds Of Fife	16-8-2015	16.2	800.0
3918	Lowther Lakeland Trail	16-8-2015	21.0	430.0
3891	Sedbergh Hills	16-8-2015	22.5	1830.0
3577	Sheep Fell Over	16-8-2015	5.0	193.0
3512	Two Hillforts	16-8-2015	14.8	570.0
3737	Shipman Knotts	18-8-2015	6.0	400.0
3753	Golf Ball	19-8-2015	8.8	244.0
3966	North Barrule	19-8-2015	6.0	500.0
3552	Round Latrigg	19-8-2015	8.8	244.0
3795	Burnsall Classic	22-8-2015	2.4	274.0
3547	Chipping Show	22-8-2015	12.1	549.0
3623	Falstone Falcon	22-8-2015	8.0	230.0
3865	Gargrave Show	22-8-2015	5.6	274.0
3937	Half Peris Horseshoe	22-8-2015	13.7	1372.0
3674	Ochil 2000s	22-8-2015	13.0	1270.0
3582	Pendle 3 Peaks	22-8-2015	14.5	825.0
3936	Peris Horseshoe	22-8-2015	28.2	2590.0
4042	Weasdale Horseshoe	22-8-2015	14.0	610.0
3499	Trunce 8	24-8-2015	6.4	170.0
3938	Tryfan Downhill Dash	24-8-2015	1.0	-680.0
3587	Cancelled - Inclined To Madness	26-8-2015	10.0	375.0
3638	Crook Peak Cake Race	26-8-2015	4.8	200.0
3908	Ennerdale Show	26-8-2015	3.0	200.0
3871	Harrock Hill 4	26-8-2015	8.4	275.0
3847	Ragleth Inn	26-8-2015	6.4	490.0
3525	Arnison Crag Horseshoe	29-8-2015	5.0	300.0
3853	Bellingham Show	29-8-2015	6.4	183.0
4094	Broughton Show	29-8-2015	5.0	300.0
3654	Dufton Show	29-8-2015	8.0	460.0
3751	Oke Croak	29-8-2015	16.7	628.0
3947	Pendleton	29-8-2015	8.0	457.0
3826	Bradbourne	30-8-2015	8.9	259.0
3651	Cnicht	30-8-2015	7.2	564.0
3914	Crowden Horseshoe	30-8-2015	12.9	518.0
3989	Grasmere Senior Guides Race	30-8-2015	2.5	270.0
3979	Tour Of Norland Moor	30-8-2015	10.1	270.0
3773	Barrow	31-8-2015	5.7	435.0
3942	Hairy Dog	31-8-2015	9.3	227.0
3466	Barrel Inn	1-9-2015	10.4	460.0
3734	Kilnsey Crag	1-9-2015	2.0	124.0
4080	Ilkley Incline	2-9-2015	1.6	171.0
3484	Hades Hill	3-9-2015	8.0	360.0
3625	Great Longstone	4-9-2015	7.7	290.0
3668	Ben Nevis	5-9-2015	14.0	1347.0
3528	Blackshaw Head Fete	5-9-2015	8.9	274.0
3459	Braemar Gathering	5-9-2015	5.0	300.0
3507	Clif Bar 10 Peaks Brecon Beacons Long	5-9-2015	89.0	4800.0
3508	Clif Bar 10 Peaks Brecon Beacons Short	5-9-2015	58.0	3000.0
4002	Derek Price Memorial Grisedale Horseshoe	5-9-2015	16.0	1525.0
3740	Longshaw Sheepdog Trials	5-9-2015	9.7	305.0
3824	Bradley	6-9-2015	6.0	230.0
3898	Cancelled - Derbyshire Chevin 2	6-9-2015	4.6	183.0
3604	English Championships  Guisborough 3 Tops	6-9-2015	13.0	655.0
3707	Exterminator	6-9-2015	25.7	1290.0
3697	Loweswater Show	6-9-2015	4.2	305.0
3613	Shelf Moor	6-9-2015	9.1	457.0
3768	Stretton Skyline	6-9-2015	30.5	1357.0
3750	Sourton Tors	9-9-2015	3.9	244.0
4084	Pilsley	10-9-2015	9.6	245.0
4045	Great Westmorland Trail	12-9-2015	13.0	400.0
3897	Hodder Valley Show	12-9-2015	11.0	330.0
3564	Nine Edges Endurance	12-9-2015	32.8	893.0
4090	Burnsall	13-9-2015	2.4	244.0
3946	Padfield Plum Fair Scamper	13-9-2015	8.8	320.0
4093	Rombalds Romp	13-9-2015	11.3	330.0
3782	Whitfield Village Fair	13-9-2015	7.6	204.0
3803	Yorkshireman Off Road Half Marathon	13-9-2015	24.0	650.0
3802	Yorkshireman Off Road Marathon	13-9-2015	42.0	1000.0
3498	Trunce 9	14-9-2015	6.4	170.0
3959	Peak District Challenge Gold Ultra	18-9-2015	100.0	2800.0
4387	Peak District Challenge Silver	18-9-2015	75.0	2000.0
3961	Good Shepherd	19-9-2015	23.0	610.0
3462	Lantern Pike	19-9-2015	8.0	320.0
3492	Little Long Run	19-9-2015	6.1	249.0
3960	Peak District Challenge Bronze	19-9-2015	50.0	1200.0
3951	Scafell Pike	19-9-2015	7.2	914.0
3978	Simonside	19-9-2015	11.0	350.0
3973	Three Shires	19-9-2015	20.0	1220.0
3796	Beefys Nab	20-9-2015	4.8	198.0
3553	Dale Head	20-9-2015	7.3	675.0
4096	Embsay	20-9-2015	4.4	244.0
3672	Fat Boys Stanage Struggle	20-9-2015	9.9	355.0
3630	Utterley Butterley	20-9-2015	8.0	260.0
4009	Viking Chase 4 Peaks	20-9-2015	12.9	457.0
3617	Black Mountains	26-9-2015	27.4	1586.0
3896	Eskdale Show	26-9-2015	7.1	312.0
3606	Orton	26-9-2015	10.0	258.0
3522	St  Boniface Fell	26-9-2015	3.9	235.0
3791	Thieveley Pike	26-9-2015	7.0	400.0
3521	Ventnor Horseshoe	26-9-2015	12.0	443.0
3854	Bovey Beauty	27-9-2015	16.0	560.0
3488	Powis Arms Bury Ditches	27-9-2015	9.3	395.0
3786	Sandstone Trail Race A	27-9-2015	27.5	655.0
3787	Sandstone Trail Race B	27-9-2015	17.0	288.0
3520	Wroxall Round	27-9-2015	21.1	487.0
3578	Roseberry Topping - Cancelled	30-9-2015	2.3	217.0
3690	Fan Fawr	3-10-2015	3.2	305.0
3995	Isle Of Man Mountain Race	3-10-2015	23.0	850.0
3968	Isle Of Man Mountain Ultra	3-10-2015	51.0	2500.0
3687	Long Mynd Hike	3-10-2015	80.0	2990.0
3730	Saddleworth Edges	3-10-2015	13.0	350.0
3915	Curbar Commotion	4-10-2015	14.0	403.0
4063	Dean Barwick Dash	4-10-2015	10.0	300.0
3573	Levisham Limping	4-10-2015	11.2	330.0
4133	Malham Charity Relays	4-10-2015	2.5	100.0
4032	Ceiriog Canter	10-10-2015	10.9	428.0
3524	Langdale Horseshoe	10-10-2015	21.1	1450.0
3845	Manor Water	10-10-2015	16.0	700.0
3916	Andrew Heywood Memorial Windgather	11-10-2015	21.7	762.0
3556	Breidden Hills	11-10-2015	11.0	700.0
3725	Kate Burge From Sea To Summit	11-10-2015	10.3	950.0
3804	Mendip Muddle	11-10-2015	20.3	488.0
3842	Withins Skyline	11-10-2015	12.0	300.0
3952	Screes	17-10-2015	7.9	475.0
3785	Stuart Learmouth Wirksworth Undulator	17-10-2015	13.5	384.0
3598	Postponed - Clay Bank West	18-10-2015	6.7	366.0
3856	Buttermere Shepherds Meet	24-10-2015	2.75	300.0
3969	Cringle Hill	24-10-2015	3.0	75.0
3867	Great Whernside	24-10-2015	6.5	475.0
3797	Bronte Way	25-10-2015	12.0	351.0
3962	Grin And Bear It	31-10-2015	25.6	591.0
3851	Running Bear Race You To The Summit	31-10-2015	7.0	260.0
3489	Clwydian Hills	1-11-2015	14.5	900.0
3546	Cop Hill	1-11-2015	11.3	274.0
3591	Gisborough Moors	1-11-2015	20.0	850.0
3849	Rhobell Fawr	7-11-2015	10.3	562.0
3832	Shepherds Skyline	7-11-2015	10.0	350.0
3778	Leg It Round Lathkil	8-11-2015	11.5	290.0
3821	Roaches	8-11-2015	24.1	1128.0
3728	Wadsworth Half Trog	8-11-2015	15.0	420.0
3861	Dunnerdale	14-11-2015	8.0	550.0
3994	Eairy Beg	14-11-2015	4.5	150.0
3551	Tour Of Pendle	14-11-2015	27.0	1473.0
3485	Drogo 10	15-11-2015	15.5	536.0
3610	Saltergate Gallows	15-11-2015	17.0	430.0
3985	Wrekin Wrecker	15-11-2015	12.9	732.0
3904	Badger Bar Blast	21-11-2015	11.0	700.0
3637	Harriers V Cyclists	21-11-2015	8.5	288.0
3948	Penmaenmawr	21-11-2015	16.1	594.0
4098	Arnside Knott	22-11-2015	8.85	280.0
3924	Kirkby Moor	28-11-2015	10.5	490.0
3537	David Staff Memorial Race	29-11-2015	8.2	366.0
3711	Angus Tait 22nd Hexhamshire Hobble	6-12-2015	16.8	379.0
3769	Cardington Cracker	6-12-2015	14.5	793.0
3593	Eskdale Eureka	6-12-2015	12.6	470.0
3527	Gravy Pud	6-12-2015	8.0	305.0
4516	Hayfield Santa Dash	6-12-2015	4.5	160.0
3970	Slieu Whallian	12-12-2015	5.0	156.0
3777	Litton Christmas Cracker	13-12-2015	12.2	360.0
3805	Mortimers Forest	13-12-2015	13.0	350.0
3941	Mytholmroyd	13-12-2015	10.0	411.0
3570	Simonside Cairns	13-12-2015	17.7	540.0
4562	Really Wild Boar	19-12-2015	8.0	427.0
3838	Stoop	20-12-2015	8.0	250.0
3691	B A R F Turkey Trot	26-12-2015	9.0	500.0
3701	Whinberry Naze	26-12-2015	6.4	229.0
3588	Guisborough Woods	27-12-2015	11.0	414.0
4620	Up The Nab	27-12-2015	6.4	365.0
4034	Wansfell	27-12-2015	3.4	405.0
3706	Bowstones	31-12-2015	11.0	325.0
3807	Daleside Brewery Auld Lang Syne	31-12-2015	9.6	300.0
4598	Captain Cooks Races	1-1-2016	8.0	318.0
4417	Giants Tooth	1-1-2016	4.8	120.0
4556	Nine Standards	1-1-2016	12.9	549.0
4567	St Johns	1-1-2016	5.0	275.0
4661	Scout Scar	3-1-2016	8.0	150.0
4221	Cannock Chase Trig Points	10-1-2016	27.0	500.0
4662	Firbank	10-1-2016	5.5	150.0
4180	Trigger	10-1-2016	32.0	1650.0
4393	Yha king Of The Castle	10-1-2016	2.5	200.0
4663	Giggleswick School	17-1-2016	6.2	135.0
4464	Soreen Stanbury Splash	17-1-2016	12.0	400.0
4281	Ashurst Beacon	23-1-2016	9.5	290.0
4428	Blakes Heaven	23-1-2016	8.0	503.0
4610	Box Hill	23-1-2016	12.0	530.0
4216	Craig Yr Allt	23-1-2016	6.0	300.0
4667	Whitestone	24-1-2016	6.4	155.0
4612	Ard Whallin	30-1-2016	12.0	750.0
4326	Hoofstones	30-1-2016	12.9	425.0
4128	Tarren Hendre	30-1-2016	9.7	610.0
4476	Wild Night Run	30-1-2016	16.0	362.0
4664	Birkrigg Common	31-1-2016	5.0	170.0
4303	Tigger Tor	31-1-2016	15.3	514.0
4373	Titterstone Clee	6-2-2016	4.1	229.0
4171	Wadsworth Trog	6-2-2016	32.2	1220.0
4666	Cancelled - Fairmile	7-2-2016	4.0	430.0
4165	Charnwood Hills	7-2-2016	21.5	366.0
4372	Long Mynd Valleys	7-2-2016	18.5	1372.0
4377	Mickleden Straddle	7-2-2016	23.0	741.0
4218	Sidmouth 4 Trigs Challenge	7-2-2016	26.0	914.0
4148	Carnethy 5	13-2-2016	10.0	760.0
4153	Moel Y Ci	13-2-2016	8.0	390.0
4159	Windy Hill	13-2-2016	14.5	390.0
4436	Barbondale	14-2-2016	3.2	358.0
4509	Mr Sparkles Dark un	19-2-2016	8.1	214.0
4611	Baldwin Valleys	20-2-2016	14.0	750.0
4381	Bleasdale Circle	20-2-2016	8.0	381.0
4669	Cunswick Scar	21-2-2016	8.0	185.0
4578	Flower Scar	21-2-2016	11.7	660.0
4627	Glaisdale Rigg	21-2-2016	13.7	562.0
4203	Ilkley Moor	21-2-2016	8.0	401.0
4161	Inov-8 High Cup Nick	27-2-2016	15.0	460.0
4286	Midgley Moor	27-2-2016	8.0	381.0
4490	Hope Winter	28-2-2016	9.5	451.0
4672	Sedbergh School - Winter League	28-2-2016	6.4	140.0
4247	Cancelled - High Peak Marathon	4-3-2016	67.0	1645.0
4524	Jarretts Jaunt	5-3-2016	7.2	457.0
4267	Pipe Dream	5-3-2016	8.2	518.0
4520	Stan Bradshaw Pendle Round	5-3-2016	16.7	590.0
4587	Bluebell 1	6-3-2016	7.6	190.0
4366	Cloud Nine	6-3-2016	14.5	381.0
4208	Ian Roberts Memorial	6-3-2016	10.3	260.0
4471	Sedbergh 3 Peaks	8-3-2016	3.6	462.0
4426	Black Combe	12-3-2016	13.0	1000.0
4119	Carding Mill Canter	12-3-2016	7.8	580.0
4450	Haworth Hobble	12-3-2016	51.0	1340.0
4502	Joe Brown Shops Bwlch Maesgwm 10k	12-3-2016	10.0	467.0
4431	Bradda	13-3-2016	25.0	1789.0
4154	Brough Law	13-3-2016	8.0	400.0
4671	Cautley, Kendal Winter League	13-3-2016	6.5	663.0
4494	Don Morrison Memorial Edale Skyline	13-3-2016	34.0	1373.0
4287	Boulsworth Bog	19-3-2016	13.2	425.0
4514	Causey Pike	19-3-2016	7.2	543.0
4580	Chicken Run	19-3-2016	9.4	322.0
4585	Middle Fell	19-3-2016	10.6	518.0
4130	Yr Aran	19-3-2016	16.1	945.0
4599	Blakey Blitz	20-3-2016	17.0	855.0
4228	Carrock Fell	20-3-2016	9.0	500.0
4670	Helm Hill - Winter League	20-3-2016	7.7	365.0
4615	Heptonstall	20-3-2016	24.8	966.0
4220	Hoppits Hill	20-3-2016	5.6	250.0
4571	Muncaster Luck	20-3-2016	15.0	620.0
4429	Rivock Edge	20-3-2016	10.9	269.0
4301	Wolfs Pit	20-3-2016	9.0	450.0
4574	Wrekin	20-3-2016	8.8	519.0
4322	Llantysilio	26-3-2016	9.9	640.0
4503	Rivington Pike	26-3-2016	5.2	213.0
4554	Peat Pits Wood 1	27-3-2016	5.5	106.0
4457	Bunny Run 1	29-3-2016	4.8	100.0
4237	Pete Hartley Memorial Liver Hill	29-3-2016	7.0	250.0
4227	Eskdale Elevation	2-4-2016	20.2	1455.0
4433	Fron Four	2-4-2016	11.4	716.0
4636	Llanbedr To Blaenafon	2-4-2016	26.0	1372.0
4654	New Dungeon Ghyll	2-4-2016	5.6	640.0
4570	Pendle	2-4-2016	7.3	457.0
4132	Blubberhouses Moor 25	3-4-2016	39.0	885.0
4690	Elterwater - Winter League	3-4-2016	4.7	396.0
4650	Errwood Long	3-4-2016	16.0	520.0
4543	Exe To Axe	3-4-2016	32.4	1219.0
4625	Lads Leap	3-4-2016	9.5	518.0
4186	Trunce 1	4-4-2016	6.4	170.0
4458	Bunny Run 2	5-4-2016	4.8	100.0
4147	Loughrigg	6-4-2016	6.4	330.0
4289	Coledale Horseshoe	9-4-2016	13.7	915.0
4656	Donard - Commedagh Horseshoe	9-4-2016	14.0	1080.0
4564	Wardle Skyline	9-4-2016	11.3	381.0
4459	Bunny Run 3	12-4-2016	4.8	100.0
4347	Grisedale Grind	13-4-2016	4.0	480.0
4114	20th Anniversary Waltz	16-4-2016	18.5	1100.0
4113	Teenager With Altitude	16-4-2016	24.7	2300.0
4419	5 Tors	17-4-2016	12.6	313.0
4693	Arant Haw	17-4-2016	7.5	400.0
4617	Gisborough Moors	17-4-2016	20.0	850.0
4236	Mow Cop	17-4-2016	10.5	400.0
4199	Carn Ingli Killer April	20-4-2016	5.5	315.0
4233	Wrekin Streak	20-4-2016	4.5	247.0
4378	Hartcliff Hill	21-4-2016	4.0	150.0
4665	Moel Wnion	23-4-2016	7.5	540.0
4536	Dale Head Dash	24-4-2016	4.0	400.0
4116	Kinder Downfall	24-4-2016	15.4	600.0
4349	Mynd Dragon	24-4-2016	9.2	850.0
4609	Wirksworth Incline	24-4-2016	6.4	208.0
4187	Trunce 2	25-4-2016	6.4	170.0
4245	Masson Hill	26-4-2016	6.5	340.0
4313	Orchan Rocks	26-4-2016	5.4	280.0
4145	Pentyrch	26-4-2016	11.0	488.0
4380	Lords Seat	27-4-2016	8.0	430.0
4682	Dick Hudsons	28-4-2016	11.2	335.0
4561	62nd Three Peaks	30-4-2016	37.4	1608.0
4437	Coniston	30-4-2016	14.0	1065.0
4405	James Coulson Laxey Fell	30-4-2016	13.0	650.0
4140	Llangynhafal Loop	30-4-2016	7.6	533.0
4547	Red Kite Challenge	30-4-2016	21.0	600.0
4105	Salcombe Coastal Marathon	30-4-2016	42.0	1372.0
4566	Stuc A Chroin 5000	30-4-2016	22.0	1500.0
4497	The Cake Race	30-4-2016	16.0	518.0
4155	Great Hameldon	1-5-2016	9.6	338.0
4391	Coiners	2-5-2016	12.2	405.0
4222	Wray Caton Moor	2-5-2016	11.0	335.0
4335	Burbage Skyline	3-5-2016	9.3	366.0
4334	Cancelled - Carlton Challenge	4-5-2016	8.0	360.0
4702	Clay Bank West	4-5-2016	6.7	366.0
4453	Lothersdale	4-5-2016	5.8	180.0
4352	Rainow 5	4-5-2016	8.0	229.0
4211	Tigers Todger	4-5-2016	9.6	259.0
4173	Pinhaw	6-5-2016	8.0	213.0
4197	Beast Bach	7-5-2016	17.0	540.0
4177	Hawkswick Juniors And Seniors	7-5-2016	6.5	300.0
4196	Preseli Beast	7-5-2016	38.0	1450.0
4195	Preseli Ultrabeast	7-5-2016	52.0	1850.0
4305	Steam Bunny Stomp	7-5-2016	11.0	447.0
4619	Up The Nab	7-5-2016	6.4	365.0
4572	Jack Bloor Race	10-5-2016	8.4	350.0
4521	Mearley Clough	10-5-2016	5.6	380.0
4234	Caradoc Classic	11-5-2016	5.6	268.0
4592	Carraghan	11-5-2016	4.0	300.0
4557	Cautley Horseshoe	11-5-2016	7.54	805.0
4150	Bollington Festival 3 Peaks	14-5-2016	9.0	370.0
4273	Cressbrook Crawl	14-5-2016	10.5	350.0
4493	Fairfield Horseshoe	14-5-2016	14.5	914.0
4423	Last Drop Loop	14-5-2016	9.2	240.0
4415	Malham Kirkby Fell	14-5-2016	6.4	274.0
4188	Trunce 3	16-5-2016	6.4	170.0
4250	Totley Moor	17-5-2016	8.3	440.0
4533	Blackstone Edge	18-5-2016	5.6	366.0
4143	Caw	18-5-2016	9.3	550.0
4452	Kildwick	18-5-2016	6.0	245.0
4269	Latrigg	18-5-2016	4.8	290.0
4251	Latterbarrow Loop	18-5-2016	4.8	250.0
4604	Shining Tor	18-5-2016	10.0	311.0
4544	Yr Hafod	18-5-2016	10.0	310.0
4248	Hayfield May Queen	20-5-2016	4.7	200.0
4692	2016 World Youth Cup Trial	21-5-2016	4.7	590.0
4705	Buttermere Sailbeck	21-5-2016	15.0	1315.0
4344	Charlesworth Chase	21-5-2016	8.3	366.0
4294	Excalibur	21-5-2016	42.2	1676.0
4486	Mount Famine	21-5-2016	8.0	564.0
4249	Old Counties Tops	21-5-2016	59.0	3050.0
4166	Y Gader	21-5-2016	16.2	915.0
4318	Glaramara	22-5-2016	8.0	700.0
4559	Lantern Pike Dash	22-5-2016	2.0	200.0
4555	Peat Pits Wood 2	22-5-2016	5.5	106.0
4343	West Nab	22-5-2016	9.5	500.0
4329	Great Orme	24-5-2016	6.6	378.0
4535	Roseberry Romp	24-5-2016	8.2	320.0
4283	Batch Bash	25-5-2016	4.8	305.0
4226	Fo	25-5-2016	6.6	300.0
4277	Harrock Hill 1	25-5-2016	8.4	275.0
4413	Hutton Roof Crags	28-5-2016	11.3	397.0
4358	Isle Of Jura	28-5-2016	28.0	2370.0
4212	Slieve Donard	28-5-2016	10.0	850.0
4697	Coniston Gullies	29-5-2016	1.5	900.0
4157	Helvellyn And The Dodds	29-5-2016	24.0	1337.0
4679	Mynydd Myfyr	29-5-2016	6.5	125.0
4439	Saddleworth	29-5-2016	4.7	290.0
4338	Austwick Amble	30-5-2016	13.0	365.0
4641	Bamford Sheepdog Trials	30-5-2016	7.2	305.0
4681	Ilkley Trail	30-5-2016	11.1	220.0
4261	Shutlingsloe	30-5-2016	3.0	270.0
4371	40th Otley Chevin	1-6-2016	4.5	210.0
4124	Blencathra	1-6-2016	13.0	825.0
4425	Hebden Bridge	2-6-2016	10.4	350.0
4327	Hendersons End	2-6-2016	11.0	381.0
4451	Ingleton Scenery	2-6-2016	7.5	270.0
4539	Cancelled - Allendale Fair	4-6-2016	12.1	224.0
4332	Duddon Valley	4-6-2016	29.0	1830.0
4175	Kelbrook	4-6-2016	5.5	213.0
4354	Pen Y Ghent	4-6-2016	9.5	564.0
4207	Welsh 1000m Peaks	4-6-2016	32.0	2440.0
4401	Wharfedale Trail 1/2 Marathon	4-6-2016	21.0	590.0
4291	Wincle Trout	4-6-2016	8.5	280.0
4430	Edenfield	5-6-2016	10.3	477.0
4710	Kettlewell	5-6-2016	2.4	183.0
4601	Surrey Hills Race A	5-6-2016	30.0	800.0
4602	Surrey Hills Race B	5-6-2016	16.0	400.0
4603	Surrey Hills Race C	5-6-2016	10.0	200.0
4545	Yomp Mountain Challenge	5-6-2016	37.0	1326.0
4189	Trunce 4	6-6-2016	6.4	170.0
4169	Paddys Pole	7-6-2016	6.0	336.0
4146	Boars Head	8-6-2016	13.0	400.0
4527	Calver Peak	8-6-2016	8.0	275.0
4200	Carn Ingli Killer June	8-6-2016	5.5	315.0
4577	Fox & Hounds	8-6-2016	14.5	457.0
4256	Holcombe Two Towers	8-6-2016	6.5	400.0
4613	Kettlewell Anniversary	9-6-2016	8.0	550.0
4479	Tansley	9-6-2016	6.9	183.0
4477	Walsh Two Lads	9-6-2016	8.4	274.0
4496	Castleton	10-6-2016	10.8	458.0
4691	Alwinton 3 Tops	11-6-2016	24.0	750.0
4513	Ennerdale Horseshoe	11-6-2016	36.8	2290.0
4235	Pedol Cwm Pennant	11-6-2016	24.0	1700.0
4284	Roman Wall Show	11-6-2016	7.1	189.0
4170	Weets	11-6-2016	8.8	550.0
4295	Accelerate Edale Race	12-6-2016	7.6	402.0
4707	Hawkswick Dash	12-6-2016	1.9	193.0
4614	Howtown	12-6-2016	21.4	1400.0
4487	Knowl Hill	12-6-2016	9.7	396.0
4268	Passing Clouds	12-6-2016	15.7	565.0
4583	Ben Sheann	15-6-2016	3.3	390.0
4316	Brown Wardle	15-6-2016	5.3	360.0
4703	Carlton Midsummer Meander	15-6-2016	6.6	390.0
4369	Gill Garth Gallop	15-6-2016	9.8	550.0
4325	Hotfoot Up Famau	15-6-2016	5.6	366.0
4339	Aggies Staircase	16-6-2016	6.4	350.0
4525	Grindleford	16-6-2016	7.2	152.0
4657	John Clarke Memorial Race	17-6-2016	5.0	290.0
4701	Pigeon Tower	17-6-2016	8.0	370.0
4123	Buckden Pike	18-6-2016	6.0	486.0
4685	Cancelled - Great Hill	18-6-2016	9.3	480.0
4635	Coity	18-6-2016	8.0	300.0
4275	Darren Jones Clougha Pike	18-6-2016	7.9	400.0
4144	Darrens Dash	18-6-2016	9.6	457.0
4164	Great Lakes Run	18-6-2016	21.0	2130.0
4182	James Blakeley	18-6-2016	5.0	180.0
4355	Peter Brinsley Bosley Fete	18-6-2016	7.5	250.0
4541	V3k Half	18-6-2016	21.0	1200.0
4540	V3k Ultra Skyrunning	18-6-2016	55.0	4500.0
4198	Y Cerrig Las	18-6-2016	11.8	335.0
4582	Castle Canter	19-6-2016	12.0	466.0
4716	Helm Hill	19-6-2016	5.3	274.0
4414	Settle Hills	19-6-2016	11.3	400.0
4563	Windy Gyle	19-6-2016	13.7	549.0
4210	Beacon Batch	21-6-2016	8.0	305.0
4103	Bridestone	21-6-2016	7.5	375.0
4246	Riber Run	21-6-2016	6.8	305.0
4278	Harrock Hill 2	22-6-2016	8.4	275.0
4293	Humbleton Fell	22-6-2016	8.5	240.0
4174	Langstrath	22-6-2016	7.5	430.0
4100	Pontesbury	22-6-2016	4.9	354.0
4591	Snaefell	22-6-2016	8.0	550.0
4696	Whorlton Run	22-6-2016	10.0	427.0
4683	Beamsley Beacon	23-6-2016	8.8	335.0
4242	Blacka Moor Chase	23-6-2016	10.0	440.0
4500	Snowdon Twilight - Uphill Only	24-6-2016	8.0	1000.0
4156	Tideswell	24-6-2016	7.1	260.0
4097	Chrome Hill	25-6-2016	6.4	213.0
4530	Clif Bar 10 Peaks The Lakes Long	25-6-2016	73.0	5600.0
4529	Clif Bar 10 Peaks The Lakes Short	25-6-2016	48.0	3200.0
4253	Darren Holloway Memorial Race	25-6-2016	35.5	2515.0
4680	Dartmoor Beer And Bacon	25-6-2016	10.3	300.0
4368	Eldwick Gala	25-6-2016	4.8	168.0
4649	Whaley Waltz	25-6-2016	9.3	274.0
4230	Arnison Dash	26-6-2016	2.4	300.0
4346	Callow	26-6-2016	8.0	760.0
4252	Cronkley	26-6-2016	16.9	535.0
4584	Great Bakewell Pudding Race	26-6-2016	10.4	200.0
4488	Kinder Trog	26-6-2016	25.7	1064.0
4593	Langley Fete	26-6-2016	4.5	198.0
4374	Moel-y-gamelin	26-6-2016	16.0	880.0
4109	North Devon  Aonb Marathon	26-6-2016	42.2	1031.0
4108	North Devon Aonb Half Marathon	26-6-2016	22.0	413.0
4190	Trunce 5	27-6-2016	6.4	170.0
4659	Calton Crawl	28-6-2016	8.8	244.0
4357	Cragg Vale	29-6-2016	6.4	244.0
4118	Eddies Revenge	29-6-2016	6.1	323.0
4489	Hope Wakes	29-6-2016	9.5	451.0
4621	Tebay	29-6-2016	13.0	914.0
4642	Winster	30-6-2016	6.49	177.0
4442	Kirkby Stephen Sports	1-7-2016	5.0	250.0
4229	Blackfell	2-7-2016	14.0	700.0
4474	Charmouth Challenge	2-7-2016	12.4	580.0
4102	Chevy Chase	2-7-2016	32.2	1219.0
4131	Dollar	2-7-2016	15.0	960.0
4616	Heptonstall Festival	2-7-2016	9.5	460.0
4254	Moel Siabod	2-7-2016	8.7	700.0
4483	Oakworth Haul	2-7-2016	9.0	250.0
4565	Thurlstone Chase	2-7-2016	6.4	244.0
4711	Warslow Beer Festival	2-7-2016	10.0	533.0
